Top,Movie Title,MovieID,Rating,Year,Languages,Genres,Plot,Directors,Actors,Subjectivity,Polarity,Common Sentiment,Emotion Scale
225,Mr. India,0093578,7.7,1987,Hindi,"Action, Comedy, Drama, Family, Musical, Sci-Fi","Orphan Arun Verma utilizes his adult-hood in raising orphan children, in a house where he is unable to make ends as well as fulfilled the living expenses. International criminal and smuggler, Mogambo, wants his house to store arms and ammunition and thus give him a time-frame to vacate. Arun then decides to arrange for a tenant named Seema Sohni, a local newspaper journalist, to occupy the top flat of the house. Mogambo's men then decides to force Arun to vacate by targeting him and the children. Eventually Arun's dad's friend, Professor Sinha, introduces him to a gadget that will make him invisible, he tries this device and becomes invisible only to retaliates on Mogambo's men calling himself, ""Mr. India"". He also becomes popular among the people by assisting the ones who are subjected to injustice, no one knows who is this, ""Mr. India"", except Jugal. Things comes to a boil when one of Arun's children is killed while the others, Seema and he are abducted by Mogambo, who threatens to throw them in an acid pit if ""Mr. India"" does not show up. Time is behind Arun as he must make such a decision that will not jeopardize the lives of his loved ones as well as the people of India.",Shekhar Kapur,"Anil Kapoor, Sridevi, Amrish Puri, Satish Kaushik, Annu Kapoor",0.5960315839031015,0.33077691727889447,Positive,"{'Happy': 0.2425, 'Angry': 0.049, 'Surprise': 0.3125, 'Sad': 0.2005, 'Fear': 0.194}"
226,Nayak: The Real Hero,0291376,7.8,2001,Hindi,"Action, Drama, Thriller",Employed as a camera-man at a popular television station QTV; Shivaji Rao Gaekwad work his way up and is eventually promoted as a reporter. One of his job involve interviewing the Chief Minister Balraj Chauhan. During the course of the interview he brings to light the true facts of Chauhan to the general public. Agrivated at this Chauhan decides that he will challenge him to become the Chief Minister for a day which he accepts. During his tenure Shivaji attempts to make the wrong right by punishing dishonest people while at the same time ensure that the masses get what they aspire for. But when his life return to normal he will find that nothing is the same anymore as he and his loved ones are made targets by Chauhan's goons this pushes Shivaji to enter politics and eventually elect as the Chief Minister - a Chief Minister who wants to continue the remaining of his day's work.,S. Shankar,"Anil Kapoor, Rani Mukerji, Amrish Puri, Johny Lever, Pooja Batra",0.590902316213051,0.25018355296807737,Positive,"{'Happy': 0.238, 'Angry': 0.045, 'Surprise': 0.2355, 'Sad': 0.203, 'Fear': 0.2755}"
227,Badla,8130968,7.8,2019,"Hindi, English","Crime, Drama, Mystery, Thriller",Naina Sethi a successful entrepreneur finds herself locked in a hotel room.When she gains conscious she finds herself lying to corpse of her lover Arjun she is arrested for the murder.But left on bail her lawyer Jimmy hires a defense lawyer Badal Gupta who hasn't lost a case since last 40 years.Badal and Naina discuss about the events that happened during that day.But Badal feels that there are lot many loopholes in Naina's story.,Sujoy Ghosh,"Amitabh Bachchan, Abhinay Raj Singh, Taapsee Pannu, Amrita Singh, Antonio Aakeel",0.5185094137344137,0.13607327672327674,Positive,"{'Happy': 0.154, 'Angry': 0.06, 'Surprise': 0.2792, 'Sad': 0.1972, 'Fear': 0.2288}"
228,Minnal Murali,7268738,7.9,2021,Malayalam,"Action, Adventure, Comedy, Drama, Fantasy, Sci-Fi","Jaison(Tovino Thomas), a tailor from the village of kurukkanmoola, obtains superpowers such as enhanced speed, agility, reflexes and strength after being hit by a bolt of lightning and becomes the superhero ""Minnal Murali"". The story follows him exploring his said superpowers and how it leads to his clash between the movie's main antagonist, Selvan(Guru Somasundaram), a super-villain going by the name of ""Vellidi Venkiti"".",Basil Joseph,"Tovino Thomas, Guru Somasundaram, Aju Varghese, Baiju, Harisree Asokan",0.5611724015264098,0.2986491224518699,Positive,"{'Happy': 0.172, 'Angry': 0.0504, 'Surprise': 0.3352, 'Sad': 0.16, 'Fear': 0.2832}"
229,Raazi,7098658,7.7,2018,Hindi,"Action, Drama, Thriller","Hidayat Khan is the son of an Indian freedom fighter and agent posing as an informant for the Pakistani government. He wishes to make his 20-year-old daughter Sehmat an agent and continue the family tradition of being in service to the country. Sehmat leaves college. She is hastily trained by senior RAW officer Khalid Mir. Her father uses his friendship with Brigadier Syed of the Pakistan Army to get Sehmat married to his son, Iqbal Syed, a military officer. Sehmat quickly settles into her married life, she falls in love with Iqbal. But everything starts to complicated.",Meghna Gulzar,"Alia Bhatt, Vicky Kaushal, Rajit Kapoor, Shishir Sharma, Ashwath Bhatt",0.5414897948253181,0.11598070657226879,Positive,"{'Happy': 0.2084, 'Angry': 0.0376, 'Surprise': 0.2044, 'Sad': 0.1988, 'Fear': 0.3496}"
230,Dia,11235142,8.1,2020,Kannada,"Drama, Romance","Dia tells the story of a young, introvert girl whose routine life brightens up when she falls for Rohith, one of her fellow college mates. Being an introvert girl and trying to express her love becomes the biggest challenge of her life. This romantic drama will make you lose yourself in the emotional journey of a girl falling in love.",K.S. Ashoka,"Kushi, Kushee Ravi, Pruthvee Ambaar, Dheekshith, Pavitra Lokesh",0.5258650485193451,0.18508020892977284,Positive,"{'Happy': 0.19, 'Angry': 0.052, 'Surprise': 0.3, 'Sad': 0.1872, 'Fear': 0.2704}"
231,Happy Days,1214961,7.9,2007,Telugu,Drama,"The movie revolves around eight youngsters, who become good friends in their freshman years when they join the college for their Bachelors in Engineering (B.E.). The life of these young minds, be it personal or that in college, is dealt with aplomb. The first-half deals with the relationship of these freshmen with their seniors, who try to gain an upper hand over their juniors. In the second half, the movie also shows love and affection among one another, but does not ignore to emphasize the main aim of going to the college, i.e., to evolve from a young person with fruity dreams, to a more purposeful professional.",Sekhar Kammula,"Varun Sandesh, Tamannaah Bhatia, Raahul, Sonia, Nikhil Siddharth",0.642998420729654,0.33373931866803125,Positive,"{'Happy': 0.2786, 'Angry': 0.0371, 'Surprise': 0.1943, 'Sad': 0.1686, 'Fear': 0.3193}"
232,Sonchiriya,8108200,7.9,2019,Hindi,"Action, Crime, Drama, Western","This is the story of a group of rebels in Chambal. The year is 1975. The Prime Minister, Indira Gandhi, has declared Emergency in the country. Man Singh (Manoj Bajpayee) meanwhile leads a gang in Chambal, a region that more or less is lawless. Vakil Singh (Ranvir Shorey) and Lakhna (Sushant Singh Rajput) are important members of this gang. Man Singh is in need of money to procure new arms. Based on a tip from Lacchu (Jaspal Sharma), he and his men descend to Brahmpuri village. A marriage is taking place in this hamlet where the groom is about to get a huge amount of gold and cash. Man Singh and his gang reaches the marriage venue in order to loot this wealth. However, the cops, led by Virender Gujjar (Ashutosh Rana) ambush the gang. In the tough fight, Man Singh and half of the gang get killed. Vakil, Lakhna and others escape. Vakil, now the leader of the gang, accuses Lakhna of betraying them and calling the cops. Lakhna is fed up of being a rebel and wants to surrender. Meanwhile, as they are running from the cops, they bump into Indumati Tomar (Bhumi Pednekar). She's accompanied by her sister Sonchiriya (Khushiya) who has been brutally raped. Sonchiriya needs to be taken to the hospital urgently and she asks for Vakil's help. The gang agrees. They halt to seek blessings of their goddess at a temple where Indu's husband and other family members arrive. She is accused of killing her father-in-law and they ask the gang to hand over Indu and Sonchiriya. Vakil agrees but Lakhna realizes it's not just and hence revolts. What happens next forms the rest of the film.",Abhishek Chaubey,"Sushant Singh Rajput, Bhumi Pednekar, Ashutosh Rana, Ranvir Shorey, Manoj Bajpayee",0.5463562268529917,0.27702669899888777,Positive,"{'Happy': 0.1504, 'Angry': 0.0508, 'Surprise': 0.3376, 'Sad': 0.2044, 'Fear': 0.2552}"
233,Dasvidaniya,1288638,7.8,2008,Hindi,"Comedy, Drama","37-year old Mumbai-based Amar Kaul lives a middle-classed lifestyle with his deaf and widowed mother, and is employed as an Accounts Manager with Suraj Pharmaceuticals. His boss, Dasgupta, who is always snacking, abuses him, and often makes him not only work late but also asks him to finish work at home. After going through a medical check-up for an upset stomach, he is told that he has third stage cancer and has only a few months to live. He then sets about to prepare a 10-item 'to do' list which include buying a car; visiting his friend, Dr. Rajiv Jhukla, in Russia; taking guitar lessons; confessing his true feelings to Neha Banot; as well a plan for getting back at Dasgupta. He does not know the shock and trauma that await him when he sets about to complete this final task - and the impact this news will have on his mother.",Shashant Shah,"Vinay Pathak, Sarita Joshi, Rajat Kapoor, Saurabh Shukla, Neha Dhupia",0.5398022477842946,0.21877617268498029,Positive,"{'Happy': 0.1788, 'Angry': 0.036, 'Surprise': 0.2548, 'Sad': 0.2356, 'Fear': 0.296}"
234,Thulladha Manamum Thullum,1517561,8.3,1999,Tamil,"Drama, Romance","Kutty wants to become a singer while working in an audio shop run by Mani. His songs are appreciated by a college student Rukmani and each time when she wishes to meet him, circumstances project him as a transitive element. He also becomes the cause for Rukmani losing her eyesight and repents for it. He starts to love her and he regularly writes to his mother about the development of love he has for Rukmani. When his mother dies, she offers her eyes to Rukmani. To meet the cost of the eye transplant, kutty offers his kidney to a Pune-based richman. While returning home he inadvertently becomes an accomplice in creating explosives and he's arrested. Having regained her vision, Rukmani, who had studied for IAS, becomes a Collector and when Kutty tries to contact her, he is still the rowdy element in her mind.",Ezhil,"Thalapathy Vijay, Simran, Dhamu, Vaiyapuri, Madhan Bob",0.5737240961199295,0.4798473324514991,Positive,"{'Happy': 0.3022, 'Angry': 0.0383, 'Surprise': 0.3228, 'Sad': 0.1906, 'Fear': 0.1433}"
235,Kai Po Che,2213054,7.7,2013,Hindi,"Drama, Sport","The story goes around the three friends who start a business, also providing coaching classes and tuition. Omi asks for help with his uncle, who is also a political leader, to start this business. Govind provides tuition classes to some children and Ishaan gives cricket coaching. They come to meet a boy, Ali who is gifted with hyper-reflex. Ishaan then starts special coaching for the boy so that the country gets a new star player. But unexpected things happen suddenly and the story takes a turn.",Abhishek Kapoor,"Sushant Singh Rajput, Rajkummar Rao, Amit Sadh, Amrita Puri, Digvijay Deshmukh",0.5463833269597526,0.2824930236540382,Positive,"{'Happy': 0.1696, 'Angry': 0.0476, 'Surprise': 0.1968, 'Sad': 0.2152, 'Fear': 0.3708}"
236,Poove Unakkaga,2325915,8.6,1996,Tamil,"Comedy, Drama, Romance",,Vikraman,"Anju Aravind, Madhan Bob, Charlie, Jai Ganesh, Hemalatha",0.6040782828282828,0.46293003246753245,Positive,"{'Happy': 0.5412, 'Angry': 0.024, 'Surprise': 0.2268, 'Sad': 0.0492, 'Fear': 0.1188}"
237,Joji,13206926,7.8,2021,Malayalam,"Crime, Drama","Joji, an engineering dropout and the youngest son of the rich plantation family lives with his aspirations of becoming a super wealthy NRI. But his father looks down on him as a proper loser. Driven by greed and blind ambition, Joji finally decide to execute his plans following an unexpected event in the family. Will he succeed in achieving his dreams?",Dileesh Pothan,"Fahadh Faasil, Dileesh Pothan, Basil Joseph, Unnimaya Prasad, Shammi Thilakan",0.5745621677613267,0.22480428898414914,Positive,"{'Happy': 0.2052, 'Angry': 0.0568, 'Surprise': 0.2444, 'Sad': 0.1968, 'Fear': 0.2944}"
238,Ayirathil Oruvan,1512888,8.0,2010,Tamil,"Action, Adventure",,K. Selvaraghavan,"Karthi, Reema Sen, Andrea Jeremiah, Parthiban Radhakrishnan, Azhagam Perumal",0.5106947449945527,0.14982771214078663,Positive,"{'Happy': 0.1404, 'Angry': 0.0456, 'Surprise': 0.3104, 'Sad': 0.1932, 'Fear': 0.3104}"
239,Goodachari,7758160,7.8,2018,Telugu,"Action, Thriller",,Sashi Kiran Tikka,"Adivi Sesh, Sobhita Dhulipala, Jagapathi Babu, Prakash Raj, Irfan Ahmed Syed",0.5324326049975493,0.232865309003782,Positive,"{'Happy': 0.2136, 'Angry': 0.0356, 'Surprise': 0.3, 'Sad': 0.174, 'Fear': 0.2744}"
240,Don,0077451,7.7,1978,Hindi,"Action, Crime, Thriller","A ruthless gangster named Don is killed during a scuffle with the police. Since only DSP Desilva knows of this incident, he recruits another person named Vijay who is a spitting image of Don. Vijay is planted in Don's place in Don's gang and DeSilva has a plan to nab the entire gang in this way. But when Desilva dies during a raid, the secret that Vijay is not Don is also buried with him. Now Vijay is on the run - from the police and the criminal gang - and has to find the last piece of evidence to prove his real identity before it is too late.",Chandra Barot,"Amitabh Bachchan, Zeenat Aman, Pran Sikand, Iftekhar, Om Shivpuri",0.536220167133937,0.24616032847115343,Positive,"{'Happy': 0.2196, 'Angry': 0.0472, 'Surprise': 0.2688, 'Sad': 0.1668, 'Fear': 0.2948}"
241,Ko,1851988,7.8,2011,Tamil,"Action, Thriller","Fresh and enthralling, this contemporary action thriller follows the adventures of Ashwin (Jiiva), a hardworking committed photographer working for a Tamil daily 'Dina Anjali'. His passion for coming out with pictures that speak and tell the truth, makes him a star in his office. Two lady journalists working in the same paper Renuka (Karthika), the investigative reporter and Saro (Piaa), who covers the entertainment section, develop a soft corner for him. Meanwhile, Tamil Nadu assembly elections are underway and the fight is basically between two corrupt politicians, Chief Minister Yogeswaran (Prakash Raj) and opposition leader, Kota (Kota Sreenivasa Rao) seem to be the main players. They will do anything to come to power, including bribing the electorate and inciting violence and criminal activity. Suddenly, due to Renuka's writing and Ashwin's scoop photos, a third force led by youth, Vasanthan (Ajmal) who believes in clean politics, emerges. Just before elections, while addressing a huge youth rally a bomb goes off at the election campaign meeting of Vasanthan, killing Saro. Ashwin and the general public are convinced that it is the handiwork of the traditional politicians, and go all out to support Vasanthan, who wins the elections and becomes the youngest Chief Minister. At this point, there is a mysterious and thrilling twist to the tale, which pays credence to the adage, power corrupts and absolute power corrupts absolutely. How will Ashwin ensure that the state is in safe hands?",K.V. Anand,"Jiiva, Ajmal Ameer, Karthika Nair, Piaa Bajpai, Prakash Raj",0.5181588033407332,0.21040193464196613,Positive,"{'Happy': 0.191, 'Angry': 0.0405, 'Surprise': 0.239, 'Sad': 0.1914, 'Fear': 0.3371}"
